created_at,full_text,username
Mon Feb 12 23:39:40 +0000 2024,@isarahadiansah @indrasbitchhere Silahkan Anies dan kaum superior seperti lu deklarasi anti hti fpi khilafah dan meminta maaf atas politik identitas yg selama ini dimainkan untuk munyudutkan minoritas. Gua tunggu gua gak perlu bacot panjang lebar mcm gini. https://t.co/GYpNTmnGM7,EstehKeanu
Mon Feb 12 23:39:33 +0000 2024,@dhntfr 3. suruh mrk bandingkan antara anies prabowo ganjar. Jgn lagi ikutkan jokowi karena jokowi ga akan punya pengaruh apa2 lagi nanti. 4. Saat ini banyak warga kampung jakarta even kaum minoritas jakarta yg sangat berharap Anies jadi RI1 krn memang dialah pemimpin ideal saat ini,irafas_s
Mon Feb 12 23:39:30 +0000 2024,@riojohan Iya betul kak pada intinya Pak Anies pernah ditanya langsung tentang LGBT dan bilang bahwa hak-hak pribadi harus dilayani oleh negara tidak boleh ada diskriminasi. Sedangkan saya tidak pernah mendengar paslon lain bicara tentang LGBT.,Pawwpaaw
Mon Feb 12 23:39:28 +0000 2024,gila anies bisa lho ngecounter kelakuan ahok ON POINT sampe ahoknya aja kaget melongo gt bener bener runut bgt nyampeinnya ga asal asalan,alunantemu
Mon Feb 12 23:39:04 +0000 2024,@LANGKAHANIES @aniesbaswedan Alfatihah ya Allah hanya kepada Mu kami memohon kabulkan doa kami ya Allah ijinkan BPK Anies Rasyid Baswedan pimpin Indonesia agar Indonesia menjadi lebih baik,habisyid
Mon Feb 12 23:39:00 +0000 2024,YaAllah tolong ridhoi dan lancarkan Pak Anies Baswedan menjadi presiden RI 2024 kami yakin kekuatanmu bisa mengalahkan kecurangan yg nyata terjadi di negri ini ,YunaChoiGFRD
Mon Feb 12 23:38:53 +0000 2024,90 % pemilih prabowo 2019 adlh org yg tdk suka jokowi. bkn krn hebatnya prabowo. 2024 krn mrs dikhianati prabowo mk yg 90% td olh anies. Buzzer 02 ngotot yakinkan 02 bhw yg 90% td ttp prabowo pdhl boong. jd tkg2 survey buat ini sbg sumber rezeki,faridelhakamy12
Mon Feb 12 23:36:54 +0000 2024,jika pak anies atau pak ganjar yang menang saya sudah menyiapkan ruang untuk kekecewaan jika mereka tidak menjalankan janji janjinya. tapi jika prabowo yang menang yaudah ambil saja nyawaku,athenauchinaga
Mon Feb 12 23:36:52 +0000 2024,@Mdy_Asmara1701 Gue bukan pendukung 02 tapi lihat rekam jejak Anies dgn politik identitasnya sok ceramah anti kecurangan bikin gue pengen muntah.,bimski
Mon Feb 12 23:36:46 +0000 2024,@JoshuaKrist Anies aja kita,ephaprasdhika
Mon Feb 12 23:36:42 +0000 2024,@dhntfr Mungkin ada bbrp poin yg perlu ditekankan kak : 1. sekalipun melanjutkan tetap saja prabowo itu bukan jokowi 2. Anies berhasil bangun jakarta lebih baik dr pendahulunya. Masa Indonesia ga mau spt itu. Bakal ada bansos Plus loh.. Di Jakarta sj KJP jadi KJP Plus dsb (cont),irafas_s
Mon Feb 12 23:36:38 +0000 2024,@prophetofzorck @partaimedsos45 Tapi mudah dimakzulkan mungkin apabila Anies jadi presiden bisa jadi demikian karena bekingan partainya kurang kuat,Rifqieffendiask
Mon Feb 12 23:36:25 +0000 2024,@chitattooes pak Anies fitnah nya banyak bngt ya :(,newjneans
Mon Feb 12 23:36:18 +0000 2024,@tvOneNews Waduhh saya sihh mending pilih anies kalo nanti kalah baru deh Ganjar daripada 02 https://t.co/sGmfLCi2ft,FzQinara
Mon Feb 12 23:36:14 +0000 2024,@indrasbitchhere Silahkan Anies dan kaum superior seperti lu deklarasi anti hti fpi khilafah dan meminta maaf atas politik identitas yg selama ini dimainkan untuk munyudutkan minoritas. Gua tunggu gua gak perlu bacot panjang lebar mcm gini.,EstehKeanu
Mon Feb 12 23:35:59 +0000 2024,@alextham878 Anies kalah sih gapapa. Yang penting kita dukung Ganjar deh daripada yang 02 https://t.co/lOf7aeUu5p,kurniasarr
Mon Feb 12 23:35:42 +0000 2024,@chitattooes Kena label politik identitas karena menang didukung sama kelompok Islam kanan. Padahal yang didukung sama kelompok itu ada Prabowo AHY Sandiaga. Bahkan Prabowo rutin dateng ke acara reuni 212 sambil orasi di atas panggung. Tapi tetep label itu melekat di Anies ‍️,Apriyogi304069
Mon Feb 12 23:35:38 +0000 2024,aku result oriented udah gitu aja dulu ga suka banget karena dia oportunis aku dulu fansnya ahok karena tegas transparansi dll ada anies ngira dia bakal ngerjain agenda partai soalnya ger*ndra rame pas 212 ternyata kerja &amp; idealis plus ternyata cukup konsisten gatau cak imin,lalaccchi
Mon Feb 12 23:35:27 +0000 2024,Gw yakin tragedi 2019 akan terulang pak prabowo gabung ke kabinet pak jokowi jgnlah klean bilang pak anies dicap sebagai penghianat,deargod_01
Mon Feb 12 23:35:26 +0000 2024,@tempodotco Gimana ya kalo Anies kalah lebih baik kita dukung Ganjar kan? https://t.co/iLKeiqelXp,kurniasarr
Mon Feb 12 23:35:22 +0000 2024,@moh_boesh @kumparan Pansos? Ini memang kebiasaan beliau. Coba gugling Pak Anies takziah petugas PPSU. Benci boleh tapi jangan menafikan kebaikannya https://t.co/FO5KPMSSRO,211Tije
Mon Feb 12 23:35:14 +0000 2024,@tempodotco Dengan Anies kalah dukung Ganjar https://t.co/AAElQcL9wQ,AngkasaJuin
