created_at,full_text,username
Mon Feb 12 23:39:33 +0000 2024,@dhntfr 3. suruh mrk bandingkan antara anies prabowo ganjar. Jgn lagi ikutkan jokowi karena jokowi ga akan punya pengaruh apa2 lagi nanti. 4. Saat ini banyak warga kampung jakarta even kaum minoritas jakarta yg sangat berharap Anies jadi RI1 krn memang dialah pemimpin ideal saat ini,irafas_s
Mon Feb 12 23:39:27 +0000 2024,@PartaiSocmed Pak Prabowo itu Terlalu hebat untuk dicegah dengan film nggak jelas https://t.co/YBZCg78ily,SoniaCampb59973
Mon Feb 12 23:39:25 +0000 2024,@bjonejmal @evemoondaisy Sama banget sebenarnya takut 02 menang tp di sisi lain kaya mikir biarin aja dia menang. Biar tau rasa tuh pendukungnya punya pemimpin modelan prabowo-gibran. Tp masalahnya klo mereka menang gw jg kena dampaknya ,DwiiDewiii
Mon Feb 12 23:39:19 +0000 2024,@emerson_yuntho @prabowo Ngapain hadir? Bentar bakal jadi Peang ndas e!!!,shalomo07
Mon Feb 12 23:39:12 +0000 2024,@ajengcute16__ Aneh tapi ajaib.. Dulu kan kubu Prabowo ini kan yg gencar serang musuhnya sebagai Anak Cucu PKI?? Lah kok sekarang mereka mau2nya dipasangkan dengan Putu buyut PKI ya? Pertanyaaan saya kok sekarang yg teriak PKI sepi? pada kemana nih? ,ecko_zidanez
Mon Feb 12 23:39:11 +0000 2024,@realfedinuril @prabowo @Dahnilanzar biarkan beliau memasak,siapajaaaadehya
Mon Feb 12 23:39:10 +0000 2024,Ini soal kemungkinan Pak Prabowo dikhianati. Wahai pengkultus Pak Jokowi jangan terlalu yakin Pak Prabowo tunduk terus. Besok kalau jadi Presidennya bukan Gibran. Jadi kemungkinan sebaliknya besar juga lho #TempoAsikSendiri,indarto_markus
Mon Feb 12 23:39:08 +0000 2024,SOSOK Letjen Purn Hotmangaradja Pandjaitan Putra D.I. Pandjaitan Asisten Khusus II Menhan Prabowo https://t.co/rVwoU37XKb via @tribunnews,tribunmedan
Mon Feb 12 23:39:07 +0000 2024,@realfedinuril @prabowo @Dahnilanzar Ayo jogeeet mana si omon2 ati2 stroke,SuzanPermana
Mon Feb 12 23:39:07 +0000 2024,Dugaan Korupsi Mirage yang Seret Nama Prabowo akan Dilaporkan ke KPK Hari Ini https://t.co/1cUQ7g0bpK,Bisniscom
Mon Feb 12 23:38:57 +0000 2024,@DedynurPalakka @prabowo Emang paling bener pemimpin kita ya prabowo https://t.co/P4kUM2qa5O,entyrider
Mon Feb 12 23:38:53 +0000 2024,90 % pemilih prabowo 2019 adlh org yg tdk suka jokowi. bkn krn hebatnya prabowo. 2024 krn mrs dikhianati prabowo mk yg 90% td olh anies. Buzzer 02 ngotot yakinkan 02 bhw yg 90% td ttp prabowo pdhl boong. jd tkg2 survey buat ini sbg sumber rezeki,faridelhakamy12
Mon Feb 12 23:38:42 +0000 2024,@temponewsroom Dri dlu aku sh emank nolak Prabowo https://t.co/KRWEw30X7j,Dian_dr_a
Mon Feb 12 23:38:16 +0000 2024,@sosmedkeras Tiga org yg sulit dinasehati: 1. Org yg sedang patah hati 2. Orang yg sedang jatuh cinta 3. Pendukung Jokowi dan Prabowo Dimana letak salam empat jari?,ridhorizki_02
Mon Feb 12 23:36:42 +0000 2024,@dhntfr Mungkin ada bbrp poin yg perlu ditekankan kak : 1. sekalipun melanjutkan tetap saja prabowo itu bukan jokowi 2. Anies berhasil bangun jakarta lebih baik dr pendahulunya. Masa Indonesia ga mau spt itu. Bakal ada bansos Plus loh.. Di Jakarta sj KJP jadi KJP Plus dsb (cont),irafas_s
Mon Feb 12 23:36:38 +0000 2024,@gruusomeflower Wah gila sih ini prabowo,bababooey75
Mon Feb 12 23:36:31 +0000 2024,@DokterTifa Mending all in amin kata kalau kalah yaa ke gama saja daripada prabowo https://t.co/3jCy8SD8IM,YuventiNurdiana
Mon Feb 12 23:36:29 +0000 2024,Tidak ada alasan untuk membenci @prabowo . Sebagai salah satu warga eks Timor-Timur saya juga banyak mendengar dari orang orang tua yg dlu berjuang bersama Prabowo kisah yang hampir sama dengan kisah yg diceritakan di bawah ini. https://t.co/LpF6YmUh4H,Prabowo082024
Mon Feb 12 23:36:24 +0000 2024,@RcyberProj0 @FALDA81 @Gerindra @gibran_tweet @prabowo @budimuni98 @Projo_Pusat @handoko2411 Penggirigan opini satu putaran takut klu dua putaran kalah maning klu yg survey orang luar baru bisa di percaya tidak ada kepentingan lah ini....,awang_goenawan
Mon Feb 12 23:35:42 +0000 2024,@chitattooes Kena label politik identitas karena menang didukung sama kelompok Islam kanan. Padahal yang didukung sama kelompok itu ada Prabowo AHY Sandiaga. Bahkan Prabowo rutin dateng ke acara reuni 212 sambil orasi di atas panggung. Tapi tetep label itu melekat di Anies ‍️,Apriyogi304069
Mon Feb 12 23:35:27 +0000 2024,Gw yakin tragedi 2019 akan terulang pak prabowo gabung ke kabinet pak jokowi jgnlah klean bilang pak anies dicap sebagai penghianat,deargod_01
Mon Feb 12 23:35:08 +0000 2024,Syarat mendukung Prabowo-Gibran : IQ di bawah 80,yeahummus
Mon Feb 12 23:35:05 +0000 2024,Balasan Dahnil ke Ahok soal Khawatir Jokowi Ditipu Prabowo - detikNews https://t.co/ceav7EVC7d,gabrielamatut2
Mon Feb 12 23:35:04 +0000 2024,@DokterTifa @prabowo @gibran_tweet gak iso al fateha tenan ta?,complain_acc
Mon Feb 12 23:34:59 +0000 2024,its REALLY THAT BAD now that this happened and yet those yang suka demo turun kejalan selama jadi maba sampe semester 5 malah jadi buzzer relawan projo real malah mengagung agungkan prabowo gibran kyk orang tolol dude lo dulu turun kejalanan anjeng JGN JGN FOR THE SHOW AJA,aestrikesagain
Mon Feb 12 23:34:59 +0000 2024,@realfedinuril Coba lu lihat lg pertanyaan lu apa disitu lu minta penjelasan ttg isu kerjasama prabowo dgn israel.pertanyaan lu itu cukup dijawab ya atau tdk dan sdh dijawab oleh dahnil kalau lu ngerasa belum dijawab berarti otak lu dangkal,wellymerukh
Mon Feb 12 23:34:51 +0000 2024,MOHON @aniesbaswedan @prabowo @ganjarpranowo Secara LANGSUNG PRIBADI Malam Ini tanpa di-saksikan- ketahui oleh manusia siapapun BERSUMPAH ke Allah SWT akan BERBUAT yg TERBAIK utk NKRi dan MOHON utk di Azab Yg Sgt Hina Sesegera Mungkin jika melanggar janji²nya? https://t.co/RLMevKZrOo,elutanwar
Mon Feb 12 23:34:43 +0000 2024,@AirinDatangLagi Kalau saya berpikiran gini mbak... Dulu kan kubu Prabowo ini kan yg sula serang musuhnya sebagai Anak Cucu PKI?? Lah kok sekarang mereka mau2nya dipasangkan dengan Putu buyut PKI ya? ,ecko_zidanez
Mon Feb 12 23:34:31 +0000 2024,@xquitavee Itu lah kak semoga Prabowo / Gibran menang,AnySragen
Mon Feb 12 23:34:30 +0000 2024,@realfedinuril @prabowo @Dahnilanzar lanjutkan bang @realfedinuril jadi penasaran ini jawabannya,om_jahaaat
Mon Feb 12 23:34:26 +0000 2024,@MrHeisenbergggg @dalijo3001_jgj @NewsGemini49617 @tvOneNews Semua sama aja. Banyak pro 02 juga percaya Munir ngebela Prabowo cm dari video pendek yg udh dipotong2,MorgyThinks
Mon Feb 12 23:34:21 +0000 2024,@Projo_Pusat @Cakrawala_nst @Gerindra @gibran_tweet @prabowo @budimuni98 @RcyberProj0 @handoko2411 @FALDA81 Massa tenang bosss ndak usah cawe ,ZaenalA53911355
Mon Feb 12 23:34:14 +0000 2024,@sukardiyahya162 Alhamdulillah pak Anies -muhaimin mengungguli prabowo -gibran di hari2 terakhir menjelang masa tenang https://t.co/6VTPg59JuN,ElizarIrnold
Mon Feb 12 23:34:09 +0000 2024,@jokoanwar Yang pasti anda tidak bisa memilih lagi Jokowi karena seperti kata Ahok Jokowi tidak bisa kerja! Bukan maksudnya selama menjadi presiden Jokowi tidak bisa kerja tetapi maksudnya jika terpilih yang presiden itu Prabowo bukan Jokowi lagi. Yang kerja sebagai presiden itu bukan,danielht2009
Mon Feb 12 23:34:05 +0000 2024,Kalo cawapresmu siapa tuh pak? Cc:@prabowo @Gerindra,seninteruss
Mon Feb 12 23:34:05 +0000 2024,Kubu Prabowo-Gibran Sebut Film Dirty Vote Bernada Fitnah Bawaslu Buka Suara https://t.co/GcwTJX45CN,pikiran_rakyat
Mon Feb 12 23:34:05 +0000 2024,Analis Pertahanan dan Militer Connie Rahakundini Bakrie menanggapi pernyataan Ketua TKN Prabowo-Gibran Rosan Roeslani yang menyebut dirinya mengingin... https://t.co/XsWSE8Is9g,inilahdotcom
Mon Feb 12 23:33:59 +0000 2024, Desersi akibat perbuatan Menculik dan atau Menghilangkan sebagian nyawa Mahasiswa ini #FaktaSejarah yang sulit dibantah @prabowo terkait #RekamJejak nya,skandalmedia
Mon Feb 12 23:33:56 +0000 2024,@Bisniscom Satu kata untuk relawan prabowo gibran GOBLOK,0801_fisikaeasy
Mon Feb 12 23:33:46 +0000 2024,@rendiristian @abu_waras @prabowo @gibran_tweet cb @blackshark7890 ada temenmu cari nasi kotak. tolong dicerahkan ,fortisfortuna_9
Mon Feb 12 23:33:41 +0000 2024,@gvfftj @jokowi @prabowo @gibran_tweet @siregar_najeges @Candra4smara @Gojekmilitan Janganlah hatimu kotor sampai tak melihat fakta bahwa JIS telah dibersihkan pendukung Abah Anies,bbjkdj4
Mon Feb 12 23:33:37 +0000 2024,Heran sama orang yg bilang pilih prabowo karena dia yang bener2 tulus. Dari mananya??? Seserakah2nya orang ya prabowo itu,skonskar
Mon Feb 12 23:33:36 +0000 2024,Tim Prabowo sebenarnya jg cerdas2 tp tdk malu2 berbohong mengada2 memuji yg tdk benar. Fakta Prabowo krg wawasan tkt debat tkt presentasi &amp; lambat berfikir kecuali didepan pendukungnya berapi2 jelek2in yg lain. Apanya yg mau dipilih ?,faridelhakamy12
Mon Feb 12 23:33:25 +0000 2024,@alpharexza @prabowo @gibran_tweet cukup lucu..,tafdillah
Mon Feb 12 23:33:25 +0000 2024,@Avolanza @realfedinuril @prabowo @Dahnilanzar @Dahnilanzar udah keterlaluan menjilatinya. Celupan Muhammadiyah nya kalah kuat dengan dunia dan kemewahan. Bikin malu aja,Kangerzet
Mon Feb 12 23:33:12 +0000 2024,@GwynxAsh @jokowi @prabowo @gibran_tweet @ana_khoz @AnnaYellowHeart @JarnasABWBpn Aku 100 persen dukung abah Anies,bbjkdj4
Mon Feb 12 23:32:47 +0000 2024,@HelmiIndraRP Mungkin akan bertambah orang2 yg pengen adil jadi dicoblos tiga tiganya mas,Poo_toot
Mon Feb 12 23:32:45 +0000 2024,@GlowTryz @Mdy_Asmara1701 @jokowi @prabowo @gibran_tweet @bachrum_achmadi @GeiszChalifah @NenkMonica JIS bersih bangeeet orang2 muslim pendukung pak Anies sangat concern dengan kebersihan,bbjkdj4
Mon Feb 12 23:32:45 +0000 2024,@Ruuunn0 Gak harus di masa tenang pemilu. Kan pemilu dua putaran ris bisa diupload tgl 14/15 Sama ae kayak film yg dulu Sexy Killer sama-sama jatuhin Prabowo-Jokowi di masa tenang akhirnya malah rame. Pola sama + ketololan timing rilis sama,MakoZhark
Mon Feb 12 23:32:22 +0000 2024,@___sempat Sorry ga berlaku buat gua yg konsisten nolak prabowo dari dulu. Golput adalah jalan terbaik menurut gua saat itu krn terlalu sedih dihadapkan sama kedua calon yg sama buruknya. https://t.co/s38OWVb2mk,madudinn
Mon Feb 12 23:32:18 +0000 2024,@haliday0147 @AnKiiim_ @jokowi @prabowo @gibran_tweet @abu_waras @panca66 @DS_yantie Tulisan tendensius dan menggiring opini,bbjkdj4
Mon Feb 12 23:32:17 +0000 2024,@fadlizon @prabowo @gibran_tweet jangan pilih #PolitikDinasti https://t.co/2I1fDZgivm,ahsantany
Mon Feb 12 23:32:17 +0000 2024,@napakimchi_ @blank0429 @AzzamIzzulhaq @realfedinuril Thn 2014 yg kerjasama bukan Prabowo. Tapi Del university. Dan kita tahu itu punya siapa.,ceu_meta
Mon Feb 12 23:32:15 +0000 2024,Masa iya sih DUIT SEBANYAK ITU UNTUK KAMPANYE bpk @prabowo dari HASIL KORUPSI?? Lalu nantinya BUKAN DITANGGUNG oleh rakyat (LAGI) kan??? Video lengkap: https://t.co/rpYodjlaUQ Oleh: @BabehAldoAje135 #SalamPerubahan #KembalikanUUD45 #SalamPeoplePower #AsalBukanPrabowoGibran https://t.co/OETThQEXe3,adrian_unvaxxed
Mon Feb 12 23:32:14 +0000 2024,@realfedinuril @prabowo @Dahnilanzar Transaksi indo israel mah udh dari dulu mas. Dulu ada operasi Alpha skrg transaksinya lewat pihak ketiga walau brokernya bentukan israel juga sih.. Tp secara perjalanannya itu gak ngelanggar konstitusi. Suka gak suka bgitu kenyataannya..,rzq_bad
Mon Feb 12 23:32:14 +0000 2024,Perasaan yang dibahas semua kubu deh koo 02 panik banget yak? @prabowo @gibran_tweet Duhh belom mimpin aja udah dikit2 lapor,Kadafi2689
Mon Feb 12 23:32:13 +0000 2024,@rodG_soFast @TommyPato7 @sosmedkeras namanya kampanye mau positive campaign atau negative campaign tetep engga boleh di masa tenang kaesang prabowo positive campaign aja kena semprot bawaslu,jagungkeliling
Mon Feb 12 23:32:11 +0000 2024,@haidar_arash68 @GOYY25_25 @msaid_didu @prabowo https://t.co/b7RNyrP96w Yah.. namanya wifi gratis dari jaman Pak Fauzi Bowo sudah ada om.. sama kayak jaklingko yang di klaim inisiasi yohanies Baswedan padahal hanya ganti nama program pak Sutiyoso ,Gerald657
Mon Feb 12 23:32:02 +0000 2024,@KompasTV Gibran : saya anaknya pa jokowi pa yg dibantu paman saya bisa jadi lolos mencalonkan diri jd cawapres pa prabowo,deny_permana23
Mon Feb 12 23:31:58 +0000 2024,@Bisniscom Situkang lapor @prabowo data dan fakta ya di balas dengan data dan fakta.,Jamal88991
Mon Feb 12 23:31:52 +0000 2024,@realfedinuril @prabowo @Dahnilanzar @CNNIndonesia jangan asal nulis berita kau,asalkomentar69
Mon Feb 12 23:31:43 +0000 2024,@nadinelustre0 Fungsi hukum termasuk mengatur hak dan kewajiban warga negara serta hak dan kewajiban pemerintah,halim_prabowo0
Mon Feb 12 23:31:26 +0000 2024,@Uki23 Jubir prabowo yang panik sampe buat video knpres wkwkwk. Semua orang juga tau,AnggiTbn
Mon Feb 12 23:31:24 +0000 2024,@WAlhamid64435 @KolorAbangIjo @praburevolusi tp Prabowo nyiapin 100 sniper buat Gus Dur....klo bener juga Gusdurian pasti dukung Prabowo...,Rawing1274
Mon Feb 12 23:28:42 +0000 2024,@wnisekai aku kemarin bikin status soal dirty vote di wa gak lama orang2 yg dukung prabowo baper banget kenapa baru sekarang tayangnya? ini kan masa tenang. kek kenapa malah fokusnya kesitu? bukan ke isi film nya,seathernia
Mon Feb 12 23:28:38 +0000 2024,@gerimisn @realfedinuril @prabowo @Dahnilanzar hapus akun ig bang berapa,emiliats19
Mon Feb 12 23:28:22 +0000 2024,@DedynurPalakka @jokowi @prabowo Psi dan kadernya hobi menjilat ludah sendiri.,dhedhote1978
Mon Feb 12 23:28:10 +0000 2024,@JSTrikukuh Nggak bilang lho aku masnya dukung Prabowo. Kan siapa tau dukung Ganjar. Padahal 3-3 nya juga dibahas.,kayembara
Mon Feb 12 23:28:00 +0000 2024,@Bull_winner Masalahnya km siapa? Knp km yg klarifikasi? Knp prabowo tdk pernah mencoba sama sekali untuk coba bicara didepan kluarga yg menjadi korban... Knp harus org seperti kalian yg mau mgclearkan masalah ham klo ternyata pelaku masih sehat dan bisa bicara???,andank_hamsal
Mon Feb 12 23:27:27 +0000 2024,@DedynurPalakka @jokowi @prabowo Rekam jejak opa ulik itu penuh darah.,dhedhote1978
Mon Feb 12 23:27:14 +0000 2024,@tohariazka87 @FayaAtika Setau sy prabowo bukan tukang tipu tapi kalo ditipu sering ditipu anies sering ditipu mega saat perjanjian batu tulis pernah itulah realitas politik,SyarifullahDja1
Mon Feb 12 23:25:43 +0000 2024,@realfedinuril @prabowo @Dahnilanzar Gada kerjaan banget si lu @realfedinuril,tauruss200
Mon Feb 12 23:25:32 +0000 2024,@PutuSambernyawa @miskiy28 krna seperti yg lu bilang gada bukti pendukung meminta diadakan pengadilan knp ga sekalian aja ngajak pendukung nys buat nyelesain ini kasus Prabowo lawan 1 rakyat indo emgnya bisa apa? pasti dibongkar juga.,panggilsayanng
Mon Feb 12 23:25:23 +0000 2024,@GirlBieberJ @Neng_Geulis_ @jokowi @prabowo @gibran_tweet @Urrangawak @BiLLRaY2019 @narkosun Mengapa sih pendukung Prabowo susah dibilangin? Gak pernah cerdas dan kritis gitu,belalnali59
Mon Feb 12 23:25:23 +0000 2024,@zarryhendrik Bang @zarryhendrik gua ganti susu jadi oatside di kopi kenangan aja nambah 3 ribu Kan mayoritas orang indo laktosa intoleran Itu 3 ribu x 80 juta aja udah 240 miliar bang Pake hartanya pak @prabowo yang dilaporin ke LHKPN aja cuma cukup buat 8 hari,AquaReqia
Mon Feb 12 23:25:21 +0000 2024,@DedynurPalakka @jokowi @prabowo bersatu merusak demokrasi demi anak kandung itu kurang ajar ,marhaen15me
Mon Feb 12 23:25:21 +0000 2024,@2009isbestyear Coba bikin narasi yg sama buat prabowo. Udh 3 kali tidak diinginkan Indonesia. Kalo kali ini yg ke 4 + didukung penguasa dan semua lembaga. Kalo masih kalah dia suru ndekem aja di penjara apa suru bikin rumah di FE gmna??? Coba posting liat reaksi publik,sugengryadi
Mon Feb 12 23:25:14 +0000 2024,@strike_bravo_b Itu info soal masa jabatan Prabowo kan udah lama bud tapi pas gua baca lagi kronologinya gua mencium bau2 tak sedap. Clue-nya kenapa cuma nama Rosan yang disebut kalo mau hantam kromo sekalian ,mdrfhyt
Mon Feb 12 23:25:10 +0000 2024,@realfedinuril @prabowo @Dahnilanzar Jijik gua lama2. Caper bgt kek cewe3,alexdw_boy
Mon Feb 12 23:25:00 +0000 2024,@NoviBudi78 @prabowo wong salah bakal seleh ....️️ ️️🇮🇩,mbienyambay2
Mon Feb 12 23:24:58 +0000 2024,@SumitroYoel 2014 2019 total bulat ke Prabowo serumah... Kami skrg logic aja : 1. Fisik prabowo sdh lemah too old kata anak mbarep ..mikir berat ntar ambruk jd ga mau mikir berat buat rakyat...pasti itu. 2. Spiritualitas apapun agamamu...spiritualitas akan menjadi penerang jalan hidup,Nama_Twitku
Mon Feb 12 23:24:55 +0000 2024,@ejaferdiansyah @prabowo @gibran_tweet Pemilu Damai Indonesia Menang,Mr_Sobirin
Mon Feb 12 23:24:54 +0000 2024,@denismalhotra kalo di tiktok sama ig pasti udh rame ga ngaruh ttp all in prabowo kalo ga gitu pragib menang presiden sampe gw muak liatnya,rasarasma
Mon Feb 12 23:24:42 +0000 2024,Pendukung Prabowo cuman 2 saja 1. Orang kaya artis dan elite yang takut kekayaan dan kelangsungan kerjaannya terganggu 2. Orang bodoh,0b170_uch1h4
Mon Feb 12 23:24:40 +0000 2024,Sejatinya elektabilitas Prabowo hanya 22%.Para lmbg surve sangat tahu.Tapi demi opini angka dinaikkan.Lmbg survey di kordinir istana .,HendZiddane
Mon Feb 12 23:24:37 +0000 2024,@oryaoiii @realfedinuril Ngakak sama pendukung Prabowo GOBLOK dipelihara,MRAidanL
Mon Feb 12 23:24:19 +0000 2024,JAKARTA - Kepolisian Negara Republik Indonesia (Polri) buka suara terkait isu ketidaknetralan Kapolri Jenderal Listyo Sigit Prabowo di Pilpres 2024. Tonton selengkapnya: https://t.co/xj3HwOV3eY #jenderallistyosigit #kapolri #pilpres2024 https://t.co/9EOOLQuiw6,anisaaswa151004
Mon Feb 12 23:24:17 +0000 2024,@realfedinuril @prabowo @Dahnilanzar Itulah yang namanya perubahan jangan doktrin metode lama ayo semangat memilih pemimpin yang berkualitas jangan joget dan manut aja dikubu bapake,Nur66776078
Mon Feb 12 23:24:02 +0000 2024,@gojomultiverse0 @nonayenaje59948 @tempodotco Penanggung jawab food estate itu prabowo mentri lain disuruh jokowi bantu prabowo termasuk mentri pertanian jadi wajae kalau yg ditanya penanggung jawabnya,wahyu_dwntr
Mon Feb 12 23:23:50 +0000 2024,@Rizallallomboki @fadlizon @prabowo @gibran_tweet Wong cuma buat pantes²an. Ntar kl jd gak di datengin lg tuh Habib. Paling yg dtg Ajudannya,MakelarResmi
Mon Feb 12 23:23:48 +0000 2024,@yowbarne @undipmenfess anaknya dimanfaatin buat suara doang. jokowi pun juga dimanfaatin. kayak gak ngerti Prabowo and the gengs aja ,gakboyeh
Mon Feb 12 23:23:43 +0000 2024,Insya Allah 02 @prabowo @gibran_tweet menang satu putaran. Semangat.,SOERYAW4DI
Mon Feb 12 23:23:31 +0000 2024,@DedynurPalakka @jokowi @prabowo Pasti bisa setelah pemilu mudahan luber dan jurdil.,DharmaP43553489
Mon Feb 12 23:23:28 +0000 2024,@haidar_arash68 @GOYY25_25 @msaid_didu @prabowo Coba tanya setelah 2019..masih ada gak sarapannya.. ,Gerald657
Mon Feb 12 23:23:27 +0000 2024,@Chynthia_K Rosan connie ngobrol gk da rekaman connie koar2. Simple connie berkata 'Kalau Gue jadi Gibran Gue Matiin Prabowo!' Orang jahat hati busuk. Kok didengar? Apa yg keluar dr mulut dr hati. Pohon apel tidak berbuah pete. Hati jahat mulut jahat. Checkmate! https://t.co/Iylbx74t6Q,ThatSun510
Mon Feb 12 23:23:17 +0000 2024,Besok pilih siapa nih? . . #pilpres2024 #aniesbaswedan #prabowo #ganjarpranowo #pemilu2024 #indonesia #damai #presiden https://t.co/3TxFmW62z3,artihijrah
Mon Feb 12 23:23:16 +0000 2024,@detikcom Pak Prabowo hanya memperhatikan rakyat kecil https://t.co/MqHK85rd0P,SoniaCampb59973
Mon Feb 12 23:22:47 +0000 2024,Fakta..! Prabowo cuma loyal ke bawahan dan atasannya...trus gmn kpd rakyat.!? Ahok mulut comberan emang pas klo buat ngebacot tanpa otak... Tp satu yg rakyat harus sadari bahwa mereka semua cuma pura2 ribut. https://t.co/Jy4FY6KuYF https://t.co/aAGufEa3wC,UmarMadi7
Mon Feb 12 23:22:38 +0000 2024,@Aryprasetyo85 Bener kan emg tu bocil gara-garanya yg tadinya kebanyakan dukung prabowo di 2019 jadi berpindah haluan karena si gibran.,gamhylla
Mon Feb 12 23:22:32 +0000 2024,Pulang Kampung demi Coblos Legislatifnya @PDI_Perjuangan dan Capresnya @prabowo Cawapresnya @gibran_tweet Biar Rame 5 Tahun mendatang Drama antara Pemerintah dan @DPR_RI Semoga Keseruannya tetap berlanjut ya Netizen yang Budiman. . https://t.co/ljktmwfLY3,BITCATHUMPBACK
Mon Feb 12 23:22:21 +0000 2024,ternyata ada yg lebih kocak dari au jokowi-prabowo,MEONGSEDlH
Mon Feb 12 23:22:20 +0000 2024,@migrenterus_ @undipmenfess cawapres cuma ban serep bos. pemegang kekuasaan penuh tetep Presiden. dan lo yakin Gibran gak bakal disingkirin? ini Prabowo bos. yakin Prabowo udah berubah? sifat dasar masih tetep melekat. ambisi berkuasa arogan semena-mena. Jokowi juga gak bakal jd apa2 kalau Prabowo yg jadi,gakboyeh
Mon Feb 12 23:22:10 +0000 2024,@liputan6dotcom Asal bukan prabowo mengerikan,sumoburloff
Mon Feb 12 23:22:10 +0000 2024,Prabowo Cinta Rakyat Warga Ponorogo Nyatakan Dukung Prabowo Subianto - RMOL ID https://t.co/G745xp1l6e #IndonesiaKuatIndonesiaMaju #DiplomasiProgresif02 #02Melanjutkan,RondangKomariah
Mon Feb 12 23:22:07 +0000 2024,Prabowo Cinta Rakyat Prabowo Menjamu PM Shtayyeh: Hati Kami Bersama Rakyat Palestina - detikNews https://t.co/bpVkOtkLPf #IndonesiaKuatIndonesiaMaju #DiplomasiProgresif02 #02Melanjutkan,RondangKomariah
Mon Feb 12 23:22:04 +0000 2024,Yusril Budiman semuanya gak ada apa2nya di mata Mayor Teddy sambil mengusir tokoh2 koalisi 02 tak lupa Mayor Teddy menjadikan bahunya sebagai tumpuan @prabowo yg fisiknya sudah tidak kuasa menahan bobotnya sendiri https://t.co/hc2Z9BKDeq,hipohan
Mon Feb 12 23:22:00 +0000 2024,@SumitroYoel Dulu aku milih prabowo krena klo ga 01 ya 02 sprti yg kyk kta tau 03 dblkngnya banteng. smpe akhirnya ada pngumuman cawapresnya prabowo gibran dari saat itu juga aku beralih. Kek. Apa sih masih newbie soskaok an cawapres ,weiihyuk
Mon Feb 12 23:21:47 +0000 2024,@realfedinuril @prabowo @Dahnilanzar woy lagi masa tenang masih aja,SaepulRch
Mon Feb 12 23:21:45 +0000 2024,@maspandam @jokowi Lah sama kaya anis yang bilang saya tidak ingin menjadi penghianat untuk bersaing dengan pak prabowo itu adalah hal yang tidak mungkin saya lakukan ,devsaryanis
Mon Feb 12 23:21:40 +0000 2024,@realfedinuril @prabowo @Dahnilanzar Yg cium2 bendera ap tuh namanya klo gk gimik,UutWijayati
Mon Feb 12 23:21:38 +0000 2024,@realfedinuril @prabowo @Dahnilanzar Gaada takutnya. Menyala bang fedi desir pasir di padang tanduss ,samakamudeh
Mon Feb 12 23:21:32 +0000 2024,Scrub ku bahkan bukan biru muda anjer kenapa aku dibilang pendukung Prabowo Agak merinding,stayafloatpls
Mon Feb 12 23:19:27 +0000 2024,@islah_bahrawi Kita ingat pilpres 2014 &amp; 2019? Betapa ngerinya jika terjadi di 2024 oleh karena itu banyak tokoh alim bersandiwara mendukung prabowo agar orang ini tidak ugal2an dg uangnya... alim ulama rela menghinakan diri demi NKRI pilihan ya tetap no 3,ALmanumitan
Mon Feb 12 23:19:19 +0000 2024,@ramsezrr @prabowo Dirty vote itu black champaign. Kelihatan sebenarnya siapa yg mau berkuasa dng menghalalkan segala cara.,CandraODarmawa1
Mon Feb 12 23:19:17 +0000 2024,@RandomWorldWar @realfedinuril @prabowo @Dahnilanzar Ya ini masih masuk akal tapi yang gak masuk akal kerjasama dibidang agrikultur... Kek aneh banget gitu lo..,isobss
Mon Feb 12 23:18:55 +0000 2024,@realfedinuril @prabowo @Dahnilanzar Penghianat gk sih nmanya,AmirudinZe81689
Mon Feb 12 23:18:49 +0000 2024,@tvOneNews Itu Anak Presiden engkau terima jadi Cawapres @prabowo,akhjazuli
Mon Feb 12 23:18:36 +0000 2024,@Dahnilanzar @basuki_btp Mungkin Prabowo bukan penipu tapi kaki tangan penjilat adiknya bs saja mrk itu aktor utamanya,SeriDianawati
Mon Feb 12 23:18:36 +0000 2024,@Fahrihamzah menolak keras Prabowo jd presiden kita https://t.co/bBsIrfZ3c9,gilangsaptaaji
Mon Feb 12 23:18:18 +0000 2024,@Uki23 Dari Awal 98 sudah terjadi pembusukan dimana Prabowo tidak diadili pidananya tapi pasukan bawahannya yg dia perintahkan jadi punyq Catatan Kriminal (SKCK) tidak bisa jadi Calon Presiden https://t.co/sZiq4yMDs9,bozzaza75
Mon Feb 12 23:18:05 +0000 2024,Hasto Tantang Prabowo Bersumpah Bantah Langsung Soal Pembelian Jet Tempur Mirage 2000-5 https://t.co/3bhRNVxu51,OposisiCerdas
Mon Feb 12 23:17:53 +0000 2024,@Fahrihamzah Jadi ingat 2014 bang. 16 survey mengatakan prabowo hatta menang diatas 52% nwmun faktanyaaa... Ah sudahlah,MasRamaDelta
Mon Feb 12 23:17:16 +0000 2024,Sehat dan sabar selalu walau fitnahan menghantam bapak @prabowo Yang benar itu tetap benar yang memfitnah akan kembali kepada tukang fitnah Becik ketitik olo ketoro 🇮🇩 https://t.co/UuSCjw9DiO,NoviBudi78
Mon Feb 12 23:17:15 +0000 2024,@Rawing1274 @KolorAbangIjo @praburevolusi Cek d YouTube bang banyak kok d sana kalo gusdur bilang Prabowo orang paling ikhlas,WAlhamid64435
Mon Feb 12 23:17:11 +0000 2024,@99propaganda @prabowo Kuat fee nya juga https://t.co/gZZ2p2ZVm6,NiaKurniat13915
